file,manual_id
20210225T070000+0100_Short-term_Makokou__t01335s__conf0.82.wav,Noise
20210225T070000+0100_Short-term_Makokou__t01336s__conf0.67.wav,Noise
20210225T070000+0100_Short-term_Makokou__t01504s__conf0.69.wav,Noise
20210225T070000+0100_Short-term_Makokou__t01505s__conf0.96.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00074s__conf0.66.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00075s__conf0.93.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00123s__conf0.56.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00173s__conf0.65.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00174s__conf0.69.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00331s__conf0.55.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00423s__conf0.54.wav,C pogonias
20210225T073000+0100_Short-term_Makokou__t00425s__conf0.65.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00639s__conf0.62.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00846s__conf0.57.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00976s__conf0.51.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00976s__conf0.76.wav,Noise
20210225T073000+0100_Short-term_Makokou__t00977s__conf0.82.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01284s__conf0.64.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01294s__conf0.50.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01682s__conf0.54.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01696s__conf0.50.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01711s__conf0.50.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01712s__conf0.65.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01717s__conf0.61.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01718s__conf0.64.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01720s__conf0.61.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01738s__conf0.64.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01742s__conf0.50.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01773s__conf0.54.wav,Noise
20210225T073000+0100_Short-term_Makokou__t01776s__conf0.70.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00023s__conf0.93.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00024s__conf0.85.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00024s__conf0.94.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00034s__conf0.51.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00035s__conf0.55.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00094s__conf0.55.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00153s__conf0.57.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00211s__conf0.64.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00219s__conf0.54.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00272s__conf0.68.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00273s__conf0.64.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00317s__conf0.57.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00365s__conf0.58.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00366s__conf0.55.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00367s__conf0.70.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00370s__conf0.52.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00414s__conf0.55.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00504s__conf0.61.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00505s__conf0.53.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00528s__conf0.55.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00658s__conf0.74.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00658s__conf0.92.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00674s__conf0.77.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00790s__conf0.68.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00911s__conf0.51.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00912s__conf0.54.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00916s__conf0.56.wav,Noise
20210225T080000+0100_Short-term_Makokou__t00998s__conf0.52.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01003s__conf0.52.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01243s__conf0.99.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01606s__conf0.70.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01608s__conf0.50.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01620s__conf0.58.wav,Noise
20210225T080000+0100_Short-term_Makokou__t01621s__conf0.82.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00004s__conf0.59.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00032s__conf0.77.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00051s__conf0.78.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00052s__conf0.61.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00067s__conf0.75.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00067s__conf0.94.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00068s__conf0.75.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00158s__conf0.54.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00196s__conf0.53.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00249s__conf0.72.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00324s__conf0.56.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00393s__conf0.62.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00424s__conf0.68.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00429s__conf0.72.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00655s__conf0.52.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00752s__conf0.51.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00774s__conf0.65.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00775s__conf0.66.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00809s__conf0.59.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00861s__conf0.70.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00862s__conf0.59.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00865s__conf0.55.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00937s__conf0.61.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00941s__conf0.81.wav,Noise
20210225T083000+0100_Short-term_Makokou__t00967s__conf0.53.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01032s__conf0.50.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01056s__conf0.52.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01125s__conf0.56.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01184s__conf0.61.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01185s__conf0.77.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01245s__conf0.67.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01435s__conf0.62.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01436s__conf0.58.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01437s__conf0.53.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01438s__conf0.71.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01474s__conf0.77.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01475s__conf0.69.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01556s__conf0.57.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01598s__conf0.68.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01599s__conf0.73.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01734s__conf0.74.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01735s__conf0.69.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01736s__conf0.54.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01791s__conf0.73.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01792s__conf0.86.wav,Noise
20210225T083000+0100_Short-term_Makokou__t01792s__conf0.90.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00110s__conf0.78.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00111s__conf0.76.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00113s__conf0.79.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00181s__conf0.58.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00184s__conf0.91.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00184s__conf0.92.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00185s__conf0.93.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00185s__conf0.96.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00388s__conf0.94.wav,Potential C
20210225T090000+0100_Short-term_Makokou__t00414s__conf0.92.wav,C pogonias
20210225T090000+0100_Short-term_Makokou__t00415s__conf0.69.wav,C pogonias
20210225T090000+0100_Short-term_Makokou__t00424s__conf0.54.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00461s__conf0.72.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00462s__conf0.51.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00465s__conf0.55.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00480s__conf0.52.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00505s__conf0.65.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00514s__conf0.67.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00522s__conf0.57.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00523s__conf0.51.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00524s__conf0.53.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00525s__conf0.50.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00528s__conf0.91.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00529s__conf0.82.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00630s__conf0.51.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00737s__conf0.69.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00823s__conf0.88.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00824s__conf0.93.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00826s__conf0.73.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00827s__conf0.54.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00856s__conf0.70.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00949s__conf0.66.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00983s__conf0.70.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00984s__conf0.64.wav,Noise
20210225T090000+0100_Short-term_Makokou__t00989s__conf0.66.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01063s__conf0.77.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01064s__conf0.53.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01076s__conf0.53.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01077s__conf0.65.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01089s__conf0.70.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01108s__conf0.63.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01110s__conf0.50.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01111s__conf0.65.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01112s__conf0.64.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01130s__conf0.54.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01149s__conf0.80.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01149s__conf0.91.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01150s__conf0.77.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01305s__conf0.57.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01338s__conf0.85.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01339s__conf0.81.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01340s__conf0.62.wav,Noise
20210225T090000+0100_Short-term_Makokou__t01363s__conf0.56.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00045s__conf0.52.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00226s__conf0.60.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00305s__conf0.82.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00327s__conf0.65.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00731s__conf0.60.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00787s__conf0.59.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00802s__conf0.65.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00837s__conf0.54.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00838s__conf0.69.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00864s__conf0.64.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00865s__conf0.76.wav,Noise
20210225T093000+0100_Short-term_Makokou__t00897s__conf0.57.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01425s__conf0.56.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01469s__conf0.59.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01644s__conf0.51.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01645s__conf0.57.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01673s__conf0.76.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01675s__conf0.91.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01676s__conf0.71.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01680s__conf0.63.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01685s__conf0.67.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01771s__conf0.54.wav,Noise
20210225T093000+0100_Short-term_Makokou__t01782s__conf0.70.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00011s__conf0.59.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00012s__conf0.53.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00238s__conf0.76.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00239s__conf0.70.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00277s__conf0.60.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00608s__conf0.72.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00828s__conf0.87.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00829s__conf0.90.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00934s__conf0.58.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00935s__conf0.56.wav,Noise
20210225T100000+0100_Short-term_Makokou__t00953s__conf0.55.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01009s__conf0.67.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01014s__conf0.83.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01015s__conf0.91.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01022s__conf0.86.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01023s__conf0.76.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01053s__conf0.56.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01055s__conf0.62.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01057s__conf0.49.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01058s__conf0.52.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01059s__conf0.74.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01063s__conf0.66.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01071s__conf0.83.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01078s__conf0.74.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01100s__conf0.82.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01111s__conf0.66.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01112s__conf0.57.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01113s__conf0.88.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01114s__conf0.85.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01116s__conf0.78.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01122s__conf0.85.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01131s__conf0.70.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01135s__conf0.56.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01138s__conf0.64.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01228s__conf0.53.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01503s__conf0.81.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01521s__conf0.64.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01522s__conf0.80.wav,Noise
20210225T100000+0100_Short-term_Makokou__t01783s__conf0.50.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00089s__conf0.54.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00090s__conf0.87.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00103s__conf0.93.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00138s__conf0.60.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00168s__conf0.62.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00175s__conf0.61.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00176s__conf0.82.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00229s__conf0.52.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00297s__conf0.55.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00298s__conf0.50.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00362s__conf0.81.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00363s__conf0.63.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00385s__conf0.72.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00386s__conf0.76.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00387s__conf0.84.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00394s__conf0.57.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00412s__conf0.67.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00413s__conf0.86.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00444s__conf0.72.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00467s__conf0.57.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00468s__conf0.71.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00469s__conf0.77.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00470s__conf0.83.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00471s__conf0.57.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00488s__conf0.56.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00553s__conf0.61.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00554s__conf0.87.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00556s__conf0.58.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00563s__conf0.67.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00667s__conf0.81.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00668s__conf0.73.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00673s__conf0.56.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00718s__conf0.57.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00735s__conf0.59.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00752s__conf0.60.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00757s__conf0.89.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00758s__conf0.77.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00759s__conf0.81.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00760s__conf0.54.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00776s__conf0.52.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00802s__conf0.75.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00803s__conf0.50.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00826s__conf0.79.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00843s__conf0.77.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00844s__conf0.66.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00913s__conf0.50.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00929s__conf0.53.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00930s__conf0.83.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00955s__conf0.57.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00984s__conf0.84.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00989s__conf0.53.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00990s__conf0.52.wav,Noise
20210225T103000+0100_Short-term_Makokou__t00999s__conf0.85.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01000s__conf0.93.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01031s__conf0.60.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01062s__conf0.67.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01063s__conf0.50.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01103s__conf0.59.wav,Noise
20210225T103000+0100_Short-term_Makokou__t01104s__conf0.95.wav,Noise
